"project","organization","location","recording_date","recording_time","status","latitude","longitude","buffer_radius_m","species_code","scientific_name","species_english_name","method","rain","wind","noise","industry_noise","audio_quality","species_individual_name","transcriber","abundance","confidence","min0_voc","min0_start","min0_freq_range","min0_tag_duration","min1_voc","min1_start","min1_freq_range","min1_tag_duration","min2_voc","min2_start","min2_freq_range","min2_tag_duration","min3_voc","min3_start","min3_freq_range","min3_tag_duration","min4_voc","min4_start","min4_freq_range","min4_tag_duration","min5_voc","min5_start","min5_freq_range","min5_tag_duration","min6_voc","min6_start","min6_freq_range","min6_tag_duration","min7_voc","min7_start","min7_freq_range","min7_tag_duration","min8_voc","min8_start","min8_freq_range","min8_tag_duration","min9_voc","min9_start","min9_freq_range","min9_tag_duration","comment","species_comment","source_file_name"
"ABMI Ecosystem Health 2019","ABMI","863-SE","2019-06-15","5:34:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",2,"Brandon Law","ONE","Confident","","","","","","","","","Song","31.9","1.91kHz to 6.54kHz","2.61","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SE"
"ABMI Ecosystem Health 2019","ABMI","863-SE","2019-06-15","5:34:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,1,0,"No audio quality issues",1,"s.shappas@hotmail.com","ONE","Confident","Song","24.9","1.35kHz to 5.37kHz","2.7","Song","2.7","2.61kHz to 5.60kHz","2.65","Song","12.9","1.73kHz to 5.04kHz","2.75","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SE"
"ABMI Ecosystem Health 2019","ABMI","879-SE","2019-06-15","5:34:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Connor Charchuk","ONE","Confident","Song","13","1.68kHz to 7.28kHz","2.05","","","","","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0879-SE_20190615_053400.wav"
"ABMI Ecosystem Health 2019","ABMI","880-SE","2019-06-15","5:34:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"s.shappas@hotmail.com","ONE","Confident","Song","45.9","2.66kHz to 6.72kHz","2.48","","","","","Song","55.6","2.38kHz to 6.91kHz","2.29","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0880-SE_20190615_053400.wav"
"ABMI Ecosystem Health 2019","ABMI","930-NW","2019-06-15","5:34:00","Transcribed",54.778164,-119.573784,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Jillian Slater","ONE","Confident","Song","1.4","1.82kHz to 10.23kHz","2.95","Song","8.2","1.49kHz to 10.09kHz","3.29","Song","5.3","2.01kHz to 9.71kHz","2.93","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","NW"
"ABMI Ecosystem Health 2019","ABMI","930-NW","2019-06-15","5:34:00","Transcribed",54.778164,-119.573784,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",2,"Jillian Slater","ONE","Confident","Song","3.7","2.05kHz to 8.59kHz","3.09","Song","0.4","2.29kHz to 7.42kHz","2.68","Song","8.2","2.01kHz to 9.67kHz","3.11","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","NW"
"ABMI Ecosystem Health 2019","ABMI","945-SW","2019-06-15","5:34:00","Transcribed",54.42448,-114.955154,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Connor Charchuk","ONE","Confident","Song","0.4","1.91kHz to 7.66kHz","2.23","Song","11.1","2.01kHz to 8.68kHz","2.65","Song","20.3","1.91kHz to 6.86kHz","2.45","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0945-SW_20190615_053400.wav"
"ABMI Ecosystem Health 2019","ABMI","1235-SE","2019-06-16","5:34:00","Transcribed",52.864364,-116.285347,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"Other issues",1,"s.shappas@hotmail.com","ONE","Confident","Song","5.2","1.68kHz to 3.27kHz","0.9","Song","17.2","2.01kHz to 5.56kHz","2","Song","19.7","2.52kHz to 5.84kHz","1.81","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"Quality not great","","ABMI-1235-SE_20190616_053400.wav"
"ABMI Ecosystem Health 2019","ABMI","469-NE","2019-06-16","5:34:00","Transcribed",57.097446,-114.573807,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,1,"No audio quality issues",1,"bprobinson@live.ca","ONE","Confident","Song","7.8","2.33kHz to 5.74kHz","2.05","Song","6.7","2.75kHz to 5.23kHz","2.14","Song","6.6","2.94kHz to 6.07kHz","2.76","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","NE"
"ABMI Ecosystem Health 2019","ABMI","495-SE","2019-06-16","5:34:00","Transcribed",57.101963,-116.211586,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Jillian Slater","ONE","Confident","Song","17.6","2.38kHz to 6.54kHz","2.48","Song","23.6","1.87kHz to 7.52kHz","2.95","Song","22.1","2.24kHz to 6.68kHz","2.64","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0495-SE_20190616_053400.wav"
"ABMI Ecosystem Health 2019","ABMI","495-SE","2019-06-16","5:34:00","Transcribed",57.101963,-116.211586,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",2,"Jillian Slater","ONE","Confident","","","","","","","","","Song","18.2","1.63kHz to 7.80kHz","2.61","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0495-SE_20190616_053400.wav"
"ABMI Ecosystem Health 2019","ABMI","496-SW","2019-06-16","5:34:00","Transcribed",57.065074,-115.927437,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"demkoad@gmail.com","ONE","Confident","Song","46.3","1.91kHz to 6.72kHz","2.41","Song","27.8","1.82kHz to 6.02kHz","2.09","Song","3.8","1.54kHz to 6.86kHz","2.24","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0496-SW_0+1_20190616_053400.wac"
"ABMI Ecosystem Health 2019","ABMI","747-SE","2019-06-16","5:34:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"s.shappas@hotmail.com","TMTC","Confident","Song","0","2.24kHz to 7.94kHz","1.84","Song","17.5","1.96kHz to 8.45kHz","3.23","Song","39","2.15kHz to 8.22kHz","2.84","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","02-Jan","SE"
"ABMI Ecosystem Health 2019","ABMI","747-SW","2019-06-16","5:34:00","Transcribed",55.593349,-115.91136,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Scott Wilson","ONE","Confident","Song","36.7","2.29kHz to 7.66kHz","2.08","Song","10","2.52kHz to 7.24kHz","2.46","Song","0.9","1.91kHz to 7.00kHz","1.83","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0747-SW_0+1_20190616_053400.wac"
"ABMI Ecosystem Health 2019","ABMI","1236-NW","2019-06-17","5:34:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,1,"No audio quality issues",1,"Christopher Moser-Purdy","ONE","Confident","Song","3","1.96kHz to 5.88kHz","2.75","Song","33.9","2.01kHz to 9.57kHz","3.46","Song","10.8","2.33kHz to 9.81kHz","3.63","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-1236-NW_0+1_20190617_053400.wac"
"ABMI Ecosystem Health 2019","ABMI","495-NW","2019-06-17","5:34:00","Transcribed",57.101963,-116.21159,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"Left Side Extra Static",1,"Tyne Baker","ONE","Confident","Song","6.3","2.15kHz to 6.82kHz","2.4","Song","0.1","2.61kHz to 7.98kHz","1.39","Song","13.3","2.43kHz to 6.96kHz","1.89","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"Left channel staticky throughout recording","","NW"
"ABMI Ecosystem Health 2019","ABMI","495-SE","2019-06-17","5:34:00","Transcribed",57.101963,-116.211586,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Christopher Moser-Purdy","ONE","Confident","Song","7.7","2.33kHz to 6.02kHz","2.33","Song","1","1.96kHz to 6.35kHz","2.54","Song","4.5","2.47kHz to 5.79kHz","2.24","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SE"
"ABMI Ecosystem Health 2019","ABMI","495-SE","2019-06-17","5:34:00","Transcribed",57.101963,-116.211586,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",2,"Christopher Moser-Purdy","ONE","Confident","Song","12.7","2.24kHz to 5.84kHz","2.29","Song","5.9","2.43kHz to 5.46kHz","2.86","Song","2.4","2.80kHz to 5.79kHz","2.58","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SE"
"ABMI Ecosystem Health 2019","ABMI","495-SE","2019-06-17","5:34:00","Transcribed",57.101963,-116.211586,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",3,"Christopher Moser-Purdy","ONE","Confident","Song","32.6","1.91kHz to 6.30kHz","2.46","Song","48.5","2.01kHz to 6.77kHz","2.53","Song","21.1","2.01kHz to 6.21kHz","2.33","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SE"
"ABMI Ecosystem Health 2019","ABMI","557-SW","2019-06-17","5:34:00","Transcribed",56.708755,-116.375343,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,2,0,0,"No audio quality issues",1,"Jillian Slater","ONE","Confident","Song","4","2.52kHz to 7.52kHz","3.1","Song","2.4","2.29kHz to 8.82kHz","2.7","Song","0.2","2.15kHz to 8.64kHz","2.29","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0557-SW_0+1_20190617_053400.wac"
"ABMI Ecosystem Health 2019","ABMI","718-NW","2019-06-17","5:34:00","Transcribed",55.723232,-115.245811,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,1,0,"Other issues",1,"s.shappas@hotmail.com","ONE","Confident","","","","","Song","20.7","3.22kHz to 6.68kHz","2.44","Song","39.8","2.05kHz to 9.15kHz","1.85","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"Quality not great","","NW"
"ABMI Ecosystem Health 2019","ABMI","718-NW","2019-06-17","5:34:00","Transcribed",55.723232,-115.245811,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,1,0,"Other issues",2,"s.shappas@hotmail.com","ONE","Confident","","","","","Song","28.4","1.35kHz to 9.53kHz","2.66","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"Quality not great","","NW"
"ABMI Ecosystem Health 2019","ABMI","748-SW","2019-06-17","5:34:00","Transcribed",55.585384,-115.58784,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,1,0,"No audio quality issues",1,"Jillian Slater","ONE","Confident","Song","1","2.29kHz to 10.09kHz","3.21","","","","","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SW"
"ABMI Ecosystem Health 2019","ABMI","748-SW","2019-06-17","5:34:00","Transcribed",55.585384,-115.58784,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,1,0,"No audio quality issues",2,"Jillian Slater","ONE","Confident","Song","29.4","2.29kHz to 7.05kHz","2.18","Song","5.7","2.19kHz to 8.03kHz","3.06","Song","4.3","2.43kHz to 8.22kHz","2.83","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SW"
"ABMI Ecosystem Health 2019","ABMI","945-NW","2019-06-17","5:34:00","Transcribed",54.42448,-114.955154,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,2,0,"No audio quality issues",1,"Jake Lewis","ONE","Confident","","","","","Song","3.5","2.47kHz to 5.84kHz","2.04","Song","3.9","2.71kHz to 5.74kHz","1.94","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0945-NW_20190617_053400.wav"
"ABMI Ecosystem Health 2019","ABMI","440-SE","2019-06-18","5:34:00","Transcribed",57.252597,-114.223152,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"bprobinson@live.ca","ONE","Confident","Non-vocal","21.7","2.71kHz to 10.32kHz","2.94","Non-vocal","16.1","2.85kHz to 10.27kHz","3.28","Non-vocal","27.4","2.66kHz to 10.27kHz","3","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0440-SE_0+1_20190618_053400.wac"
"ABMI Ecosystem Health 2019","ABMI","687-SW","2019-06-18","5:34:00","Transcribed",55.888378,-115.15446,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",1,1,1,0,"No audio quality issues",1,"Tyne Baker","ONE","Confident","","","","","Song","9.4","1.21kHz to 5.46kHz","1.65","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SW"
"ABMI Ecosystem Health 2019","ABMI","718-NW","2019-06-18","5:34:00","Transcribed",55.723232,-115.245811,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,2,0,0,"No audio quality issues",1,"Christopher Moser-Purdy","ONE","Confident","","","","","Song","52.9","2.71kHz to 7.28kHz","3.14","Song","2.9","2.71kHz to 10.04kHz","3.34","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0718-NW_20190618_053400.wav"
"ABMI Ecosystem Health 2019","ABMI","718-SW","2019-06-18","5:34:00","Transcribed",55.723232,-115.245811,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,2,0,2,"No audio quality issues",1,"Tyne Baker","TMTC","Confident","Song","40","2.57kHz to 7.28kHz","1.94","Song","7.4","2.61kHz to 6.72kHz","3.24","Song","0.2","2.05kHz to 6.54kHz","1.38","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","AE:2-3","SW"
"ABMI Ecosystem Health 2019","ABMI","821-NW","2019-06-18","5:34:00","Transcribed",54.935958,-113.006966,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Scott Wilson","ONE","Confident","Song","27.3","2.33kHz to 9.71kHz","3.01","","","","","Song","9.7","2.15kHz to 10.09kHz","1.93","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0821-NW_20190618_053400.wav"
"ABMI Ecosystem Health 2019","ABMI","821-NW","2019-06-18","5:34:00","Transcribed",54.935958,-113.006966,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",2,"Scott Wilson","ONE","Confident","Song","39.6","1.82kHz to 7.05kHz","1.81","","","","","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0821-NW_20190618_053400.wav"
"ABMI Ecosystem Health 2019","ABMI","821-SE","2019-06-18","5:34:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Brandon Law","ONE","Confident","Song","1.5","1.87kHz to 8.78kHz","3.03","Song","20.4","1.40kHz to 7.00kHz","2.21","Song","9.5","2.10kHz to 8.64kHz","2.91","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0821-SE_20190618_053400.wav"
"ABMI Ecosystem Health 2019","ABMI","821-SE","2019-06-18","5:34:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",2,"Brandon Law","ONE","Confident","","","","","Song","0.3","1.91kHz to 8.87kHz","3.21","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0821-SE_20190618_053400.wav"
"ABMI Ecosystem Health 2019","ABMI","821-SW","2019-06-18","5:34:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"s.shappas@hotmail.com","TMTC","Confident","Song","15.6","1.63kHz to 9.20kHz","3.3","Song","5","2.19kHz to 8.82kHz","2.49","Song","0.7","2.52kHz to 8.59kHz","1.95","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","02-Jan","ABMI-0821-SW_20190618_053400.wav"
"ABMI Ecosystem Health 2019","ABMI","879-SW","2019-06-18","5:34:00","Transcribed",54.750804,-114.94187,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,2,0,"No audio quality issues",1,"Tyne Baker","ONE","Confident","Song","11.1","2.33kHz to 7.14kHz","2.68","Song","7.8","2.29kHz to 6.63kHz","2.29","Song","13","2.47kHz to 7.61kHz","2.04","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0879-SW_20190618_053400.wav"
"ABMI Ecosystem Health 2019","ABMI","931-SW","2019-06-18","5:34:00","Transcribed",54.716323,-119.261757,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",2,0,0,0,"No audio quality issues",1,"Christopher Moser-Purdy","ONE","Confident","Song","3.1","2.89kHz to 11.58kHz","3.71","Song","5.8","2.80kHz to 9.81kHz","3.88","Song","10.8","2.29kHz to 9.81kHz","4.21","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SW"
"ABMI Ecosystem Health 2019","ABMI","685-NW","2019-06-19","7:04:00","Transcribed",55.952091,-115.889046,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Scott Wilson","ONE","Confident","Song","0","2.80kHz to 10.37kHz","2.68","Song","5.2","2.57kHz to 10.04kHz","3.1","Song","7.1","2.75kHz to 10.41kHz","3.06","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","NW"
"ABMI Ecosystem Health 2019","ABMI","716-SW","2019-06-19","7:04:00","Transcribed",55.790264,-115.87677,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Brandon Law","ONE","Confident","Song","2.7","1.12kHz to 6.44kHz","3.39","Song","0.1","1.40kHz to 9.53kHz","1.5","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0716-SW_20190619_070400.wav"
"ABMI Ecosystem Health 2019","ABMI","716-SW","2019-06-19","7:04:00","Transcribed",55.790264,-115.87677,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",2,"Brandon Law","ONE","Confident","Song","14.9","1.49kHz to 8.87kHz","3.56","","","","","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0716-SW_20190619_070400.wav"
"ABMI Ecosystem Health 2019","ABMI","718-SW","2019-06-19","7:04:00","Transcribed",55.723232,-115.245811,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,1,2,"No audio quality issues",1,"Tyne Baker","ONE","Confident","Song","0.1","2.01kHz to 11.07kHz","2.86","Song","6.7","2.19kHz to 10.60kHz","3.31","Song","2.4","1.59kHz to 10.97kHz","3.78","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SW"
"ABMI Ecosystem Health 2019","ABMI","718-SW","2019-06-19","7:04:00","Transcribed",55.723232,-115.245811,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,1,2,"No audio quality issues",2,"Tyne Baker","ONE","Confident","Song","21.6","2.29kHz to 6.35kHz","1.5","","","","","Song","7.8","3.97kHz to 6.12kHz","1.55","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SW"
"ABMI Ecosystem Health 2019","ABMI","718-SW","2019-06-19","7:04:00","Transcribed",55.723232,-115.245811,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,1,2,"No audio quality issues",3,"Tyne Baker","ONE","Confident","Song","23.8","2.85kHz to 5.88kHz","3.64","Song","11.8","2.75kHz to 5.65kHz","3.04","Song","0.5","2.52kHz to 5.46kHz","2.25","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SW"
"ABMI Ecosystem Health 2019","ABMI","930-SW","2019-06-19","7:04:00","Transcribed",54.778164,-119.573784,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,2,"No audio quality issues",1,"demkoad@gmail.com","ONE","Confident","Song","11.3","2.57kHz to 7.94kHz","1.66","","","","","Song","23.9","2.38kHz to 7.80kHz","1.76","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SW"
"ABMI Ecosystem Health 2019","ABMI","945-NE","2019-06-19","7:04:00","Transcribed",54.42448,-114.955154,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Jillian Slater","ONE","Confident","Song","15.9","2.29kHz to 8.03kHz","3.13","Song","0.4","2.15kHz to 8.22kHz","2.68","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0945-NE_20190619_070400.wav"
"ABMI Ecosystem Health 2019","ABMI","945-NE","2019-06-19","7:04:00","Transcribed",54.42448,-114.955154,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",2,"Jillian Slater","ONE","Confident","Song","13.9","2.43kHz to 7.70kHz","2.6","Song","29.2","2.71kHz to 6.63kHz","2.63","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0945-NE_20190619_070400.wav"
"ABMI Ecosystem Health 2019","ABMI","945-SE","2019-06-19","7:04:00","Transcribed",54.42448,-114.955154,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,1,0,"No audio quality issues",2,"Jillian Slater","ONE","Confident","Song","5.8","2.19kHz to 7.75kHz","2.6","Song","0.2","2.15kHz to 8.87kHz","2.35","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0945-SE_0+1_20190619_070400.wac"
"ABMI Ecosystem Health 2019","ABMI","439-NE","2019-06-20","7:04:00","Transcribed",57.308631,-114.545311,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"bprobinson@live.ca","ONE","Confident","Song","10.2","2.71kHz to 7.10kHz","2.18","Song","12.6","2.33kHz to 5.65kHz","2.28","Song","7.6","2.80kHz to 6.77kHz","2.41","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0439-NE_0+1_20190620_070400.wac"
"ABMI Ecosystem Health 2019","ABMI","717-SE","2019-06-20","7:04:00","Transcribed",55.742378,-115.57891,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,2,0,0,"No audio quality issues",1,"Jillian Slater","ONE","Confident","Song","0.6","2.15kHz to 7.05kHz","2.7","Song","0.3","2.33kHz to 10.55kHz","2.94","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","SE"
